heuristic,run,makespan,total_reward,deadline_ratio,completed_jobs,met_deadlines,total_tardiness,weighted_tardiness,machine_utilization,timeliness_score,steps,actions
Random,6,6905,-1029.4782030701676,0.0,20,0,81751.0,548218.0,0.9754767,-1.4624219,123,"[np.int64(5), np.int64(11), np.int64(12), np.int64(12), np.int64(14), np.int64(15), np.int64(10), np.int64(4), np.int64(3), np.int64(2), np.int64(18), np.int64(19), np.int64(17), np.int64(14), np.int64(8), np.int64(16), np.int64(13), np.int64(14), np.int64(0), np.int64(2), np.int64(15), np.int64(10), np.int64(11), np.int64(9), np.int64(15), np.int64(7), np.int64(5), np.int64(11), np.int64(7), np.int64(3), np.int64(7), np.int64(17), np.int64(4), np.int64(8), np.int64(3), np.int64(16), np.int64(8), np.int64(0), np.int64(19), np.int64(12), np.int64(15), np.int64(12), np.int64(13), np.int64(2), np.int64(5), np.int64(17), np.int64(18), np.int64(4), np.int64(14), np.int64(1), np.int64(9), np.int64(17), np.int64(12), np.int64(4), np.int64(0), np.int64(0), np.int64(17), np.int64(14), np.int64(16), np.int64(10), np.int64(16), np.int64(12), np.int64(0), np.int64(1), np.int64(8), np.int64(2), np.int64(0), np.int64(18), np.int64(6), np.int64(19), np.int64(5), np.int64(5), np.int64(6), np.int64(3), np.int64(5), np.int64(5), np.int64(10), np.int64(10), np.int64(19), np.int64(15), np.int64(9), np.int64(16), np.int64(1), np.int64(3), np.int64(14), np.int64(16), np.int64(4), np.int64(18), np.int64(1), np.int64(1), np.int64(9), np.int64(3), np.int64(16), np.int64(9), np.int64(8), np.int64(16), np.int64(18), np.int64(3), np.int64(7), np.int64(7), np.int64(4), np.int64(3), np.int64(10), np.int64(2), np.int64(18), np.int64(11), np.int64(13), np.int64(19), np.int64(6), np.int64(2), np.int64(2), np.int64(13), np.int64(11), np.int64(11), np.int64(11), np.int64(11), np.int64(5), np.int64(6), np.int64(13), np.int64(13), np.int64(6), np.int64(6), np.int64(13)]"
Random,7,6761,-956.0593693216994,0.0,20,0,78871.0,528922.0,0.9866884,-1.4110694,123,"[np.int64(6), np.int64(5), np.int64(1), np.int64(5), np.int64(17), np.int64(1), np.int64(17), np.int64(14), np.int64(18), np.int64(1), np.int64(19), np.int64(5), np.int64(0), np.int64(14), np.int64(9), np.int64(18), np.int64(16), np.int64(4), np.int64(3), np.int64(9), np.int64(16), np.int64(9), np.int64(16), np.int64(19), np.int64(4), np.int64(1), np.int64(5), np.int64(1), np.int64(13), np.int64(11), np.int64(11), np.int64(16), np.int64(11), np.int64(19), np.int64(15), np.int64(16), np.int64(11), np.int64(16), np.int64(8), np.int64(4), np.int64(8), np.int64(4), np.int64(3), np.int64(3), np.int64(18), np.int64(19), np.int64(19), np.int64(5), np.int64(18), np.int64(10), np.int64(6), np.int64(0), np.int64(5), np.int64(9), np.int64(12), np.int64(14), np.int64(2), np.int64(17), np.int64(14), np.int64(13), np.int64(9), np.int64(16), np.int64(16), np.int64(8), np.int64(15), np.int64(12), np.int64(17), np.int64(18), np.int64(14), np.int64(0), np.int64(11), np.int64(4), np.int64(0), np.int64(8), np.int64(0), np.int64(3), np.int64(14), np.int64(4), np.int64(10), np.int64(7), np.int64(18), np.int64(12), np.int64(15), np.int64(8), np.int64(11), np.int64(2), np.int64(13), np.int64(15), np.int64(11), np.int64(3), np.int64(10), np.int64(3), np.int64(10), np.int64(15), np.int64(2), np.int64(13), np.int64(7), np.int64(3), np.int64(3), np.int64(13), np.int64(11), np.int64(7), np.int64(12), np.int64(17), np.int64(0), np.int64(13), np.int64(12), np.int64(5), np.int64(12), np.int64(7), np.int64(2), np.int64(2), np.int64(10), np.int64(7), np.int64(2), np.int64(10), np.int64(5), np.int64(13), np.int64(2), np.int64(6), np.int64(6), np.int64(6), np.int64(6)]"
Random,8,6872,-1015.2711331630904,0.0,20,0,81091.0,543796.0,0.98263484,-1.4506538,123,"[np.int64(12), np.int64(17), np.int64(14), np.int64(3), np.int64(14), np.int64(1), np.int64(14), np.int64(7), np.int64(7), np.int64(16), np.int64(11), np.int64(18), np.int64(9), np.int64(8), np.int64(4), np.int64(5), np.int64(19), np.int64(1), np.int64(12), np.int64(5), np.int64(4), np.int64(0), np.int64(5), np.int64(5), np.int64(15), np.int64(3), np.int64(10), np.int64(8), np.int64(2), np.int64(18), np.int64(7), np.int64(4), np.int64(3), np.int64(5), np.int64(1), np.int64(19), np.int64(10), np.int64(3), np.int64(14), np.int64(5), np.int64(16), np.int64(5), np.int64(18), np.int64(1), np.int64(14), np.int64(10), np.int64(7), np.int64(18), np.int64(12), np.int64(11), np.int64(4), np.int64(5), np.int64(3), np.int64(19), np.int64(0), np.int64(17), np.int64(12), np.int64(15), np.int64(0), np.int64(14), np.int64(6), np.int64(4), np.int64(11), np.int64(3), np.int64(13), np.int64(11), np.int64(2), np.int64(0), np.int64(6), np.int64(19), np.int64(10), np.int64(4), np.int64(11), np.int64(13), np.int64(1), np.int64(16), np.int64(10), np.int64(2), np.int64(6), np.int64(0), np.int64(18), np.int64(7), np.int64(12), np.int64(0), np.int64(13), np.int64(16), np.int64(12), np.int64(10), np.int64(13), np.int64(6), np.int64(2), np.int64(9), np.int64(19), np.int64(3), np.int64(9), np.int64(15), np.int64(18), np.int64(16), np.int64(3), np.int64(8), np.int64(8), np.int64(2), np.int64(16), np.int64(13), np.int64(16), np.int64(17), np.int64(11), np.int64(8), np.int64(13), np.int64(13), np.int64(15), np.int64(9), np.int64(9), np.int64(17), np.int64(6), np.int64(17), np.int64(15), np.int64(2), np.int64(2), np.int64(11), np.int64(6), np.int64(16), np.int64(11)]"
Random,9,6893,-1123.484593312908,0.0,20,0,81511.0,546610.0,0.978674,-1.4581426,123,"[np.int64(7), np.int64(7), np.int64(6), np.int64(7), np.int64(13), np.int64(18), np.int64(5), np.int64(0), np.int64(14), np.int64(0), np.int64(16), np.int64(0), np.int64(14), np.int64(1), np.int64(13), np.int64(7), np.int64(7), np.int64(19), np.int64(6), np.int64(19), np.int64(5), np.int64(5), np.int64(2), np.int64(6), np.int64(19), np.int64(8), np.int64(10), np.int64(15), np.int64(15), np.int64(0), np.int64(6), np.int64(3), np.int64(5), np.int64(0), np.int64(4), np.int64(0), np.int64(4), np.int64(2), np.int64(11), np.int64(5), np.int64(11), np.int64(1), np.int64(6), np.int64(14), np.int64(16), np.int64(4), np.int64(14), np.int64(16), np.int64(9), np.int64(5), np.int64(16), np.int64(4), np.int64(13), np.int64(14), np.int64(2), np.int64(4), np.int64(4), np.int64(13), np.int64(6), np.int64(5), np.int64(14), np.int64(18), np.int64(13), np.int64(11), np.int64(9), np.int64(9), np.int64(11), np.int64(10), np.int64(19), np.int64(13), np.int64(18), np.int64(15), np.int64(16), np.int64(13), np.int64(18), np.int64(11), np.int64(19), np.int64(2), np.int64(12), np.int64(1), np.int64(11), np.int64(17), np.int64(16), np.int64(17), np.int64(17), np.int64(5), np.int64(8), np.int64(9), np.int64(12), np.int64(9), np.int64(15), np.int64(17), np.int64(1), np.int64(17), np.int64(16), np.int64(11), np.int64(3), np.int64(15), np.int64(18), np.int64(11), np.int64(3), np.int64(16), np.int64(1), np.int64(18), np.int64(12), np.int64(12), np.int64(3), np.int64(10), np.int64(2), np.int64(2), np.int64(8), np.int64(12), np.int64(2), np.int64(3), np.int64(3), np.int64(8), np.int64(12), np.int64(3), np.int64(3), np.int64(10), np.int64(8), np.int64(10), np.int64(10)]"
Random,10,6803,-1171.8291450402735,0.0,20,0,79711.0,534550.0,0.9563428,-1.4260472,123,"[np.int64(2), np.int64(19), np.int64(10), np.int64(5), np.int64(1), np.int64(6), np.int64(17), np.int64(1), np.int64(16), np.int64(10), np.int64(11), np.int64(18), np.int64(6), np.int64(19), np.int64(5), np.int64(0), np.int64(16), np.int64(10), np.int64(17), np.int64(16), np.int64(6), np.int64(16), np.int64(19), np.int64(8), np.int64(16), np.int64(19), np.int64(7), np.int64(16), np.int64(6), np.int64(0), np.int64(12), np.int64(18), np.int64(18), np.int64(16), np.int64(12), np.int64(15), np.int64(7), np.int64(18), np.int64(17), np.int64(0), np.int64(13), np.int64(18), np.int64(14), np.int64(17), np.int64(1), np.int64(16), np.int64(18), np.int64(5), np.int64(3), np.int64(0), np.int64(7), np.int64(6), np.int64(2), np.int64(9), np.int64(9), np.int64(13), np.int64(1), np.int64(0), np.int64(19), np.int64(6), np.int64(13), np.int64(8), np.int64(0), np.int64(10), np.int64(8), np.int64(3), np.int64(9), np.int64(8), np.int64(12), np.int64(17), np.int64(14), np.int64(9), np.int64(7), np.int64(10), np.int64(5), np.int64(3), np.int64(3), np.int64(1), np.int64(14), np.int64(10), np.int64(3), np.int64(4), np.int64(11), np.int64(11), np.int64(14), np.int64(5), np.int64(5), np.int64(7), np.int64(9), np.int64(8), np.int64(13), np.int64(3), np.int64(13), np.int64(13), np.int64(2), np.int64(13), np.int64(11), np.int64(4), np.int64(15), np.int64(11), np.int64(4), np.int64(5), np.int64(11), np.int64(5), np.int64(3), np.int64(3), np.int64(2), np.int64(14), np.int64(12), np.int64(11), np.int64(4), np.int64(4), np.int64(11), np.int64(14), np.int64(15), np.int64(2), np.int64(2), np.int64(4), np.int64(12), np.int64(2), np.int64(15), np.int64(12), np.int64(15)]"
Random,11,6889,-1110.1376725323123,0.0,20,0,81431.0,546074.0,0.98427445,-1.456716,123,"[np.int64(11), np.int64(2), np.int64(19), np.int64(11), np.int64(16), np.int64(9), np.int64(13), np.int64(16), np.int64(17), np.int64(18), np.int64(16), np.int64(13), np.int64(8), np.int64(7), np.int64(1), np.int64(12), np.int64(6), np.int64(8), np.int64(10), np.int64(13), np.int64(3), np.int64(12), np.int64(1), np.int64(4), np.int64(10), np.int64(5), np.int64(17), np.int64(9), np.int64(3), np.int64(8), np.int64(5), np.int64(1), np.int64(16), np.int64(4), np.int64(5), np.int64(11), np.int64(9), np.int64(5), np.int64(7), np.int64(1), np.int64(11), np.int64(12), np.int64(6), np.int64(9), np.int64(12), np.int64(16), np.int64(13), np.int64(1), np.int64(11), np.int64(0), np.int64(19), np.int64(4), np.int64(19), np.int64(11), np.int64(8), np.int64(11), np.int64(4), np.int64(17), np.int64(7), np.int64(8), np.int64(3), np.int64(2), np.int64(16), np.int64(5), np.int64(0), np.int64(4), np.int64(16), np.int64(3), np.int64(12), np.int64(18), np.int64(14), np.int64(12), np.int64(2), np.int64(10), np.int64(2), np.int64(10), np.int64(10), np.int64(9), np.int64(0), np.int64(0), np.int64(11), np.int64(17), np.int64(15), np.int64(10), np.int64(15), np.int64(14), np.int64(7), np.int64(3), np.int64(3), np.int64(2), np.int64(5), np.int64(17), np.int64(18), np.int64(3), np.int64(6), np.int64(2), np.int64(18), np.int64(3), np.int64(6), np.int64(19), np.int64(18), np.int64(18), np.int64(0), np.int64(0), np.int64(19), np.int64(16), np.int64(14), np.int64(2), np.int64(15), np.int64(7), np.int64(15), np.int64(6), np.int64(14), np.int64(4), np.int64(15), np.int64(6), np.int64(13), np.int64(5), np.int64(13), np.int64(5), np.int64(14), np.int64(13), np.int64(14)]"
Random,12,6781,-928.661187769648,0.0,20,0,79271.0,531602.0,0.9826476,-1.4182017,123,"[np.int64(8), np.int64(12), np.int64(14), np.int64(9), np.int64(15), np.int64(6), np.int64(16), np.int64(6), np.int64(13), np.int64(14), np.int64(6), np.int64(8), np.int64(18), np.int64(15), np.int64(7), np.int64(17), np.int64(17), np.int64(19), np.int64(6), np.int64(2), np.int64(17), np.int64(9), np.int64(6), np.int64(16), np.int64(13), np.int64(2), np.int64(11), np.int64(12), np.int64(1), np.int64(2), np.int64(4), np.int64(10), np.int64(7), np.int64(11), np.int64(6), np.int64(15), np.int64(17), np.int64(3), np.int64(13), np.int64(18), np.int64(0), np.int64(16), np.int64(13), np.int64(10), np.int64(12), np.int64(1), np.int64(2), np.int64(10), np.int64(1), np.int64(13), np.int64(13), np.int64(18), np.int64(2), np.int64(7), np.int64(14), np.int64(17), np.int64(12), np.int64(16), np.int64(12), np.int64(15), np.int64(10), np.int64(7), np.int64(4), np.int64(0), np.int64(18), np.int64(2), np.int64(13), np.int64(15), np.int64(8), np.int64(16), np.int64(1), np.int64(3), np.int64(1), np.int64(18), np.int64(5), np.int64(10), np.int64(0), np.int64(5), np.int64(18), np.int64(10), np.int64(0), np.int64(11), np.int64(9), np.int64(4), np.int64(16), np.int64(14), np.int64(12), np.int64(5), np.int64(5), np.int64(16), np.int64(19), np.int64(7), np.int64(9), np.int64(11), np.int64(11), np.int64(19), np.int64(2), np.int64(16), np.int64(11), np.int64(5), np.int64(5), np.int64(14), np.int64(5), np.int64(9), np.int64(8), np.int64(4), np.int64(8), np.int64(14), np.int64(3), np.int64(4), np.int64(3), np.int64(0), np.int64(3), np.int64(0), np.int64(3), np.int64(4), np.int64(11), np.int64(19), np.int64(5), np.int64(3), np.int64(3), np.int64(19), np.int64(11)]"
Random,13,6920,-1014.4907808254361,0.0,20,0,82051.0,550228.0,0.98554915,-1.4677712,123,"[np.int64(14), np.int64(16), np.int64(8), np.int64(2), np.int64(19), np.int64(16), np.int64(9), np.int64(2), np.int64(17), np.int64(17), np.int64(16), np.int64(2), np.int64(2), np.int64(5), np.int64(12), np.int64(14), np.int64(8), np.int64(3), np.int64(13), np.int64(4), np.int64(1), np.int64(10), np.int64(8), np.int64(2), np.int64(8), np.int64(2), np.int64(1), np.int64(11), np.int64(9), np.int64(8), np.int64(15), np.int64(7), np.int64(4), np.int64(11), np.int64(1), np.int64(15), np.int64(5), np.int64(7), np.int64(4), np.int64(16), np.int64(18), np.int64(5), np.int64(4), np.int64(16), np.int64(13), np.int64(4), np.int64(13), np.int64(17), np.int64(18), np.int64(7), np.int64(13), np.int64(19), np.int64(2), np.int64(9), np.int64(1), np.int64(9), np.int64(14), np.int64(14), np.int64(0), np.int64(6), np.int64(17), np.int64(9), np.int64(0), np.int64(18), np.int64(11), np.int64(15), np.int64(13), np.int64(15), np.int64(12), np.int64(4), np.int64(18), np.int64(14), np.int64(7), np.int64(15), np.int64(10), np.int64(6), np.int64(14), np.int64(18), np.int64(13), np.int64(12), np.int64(3), np.int64(10), np.int64(13), np.int64(16), np.int64(17), np.int64(6), np.int64(10), np.int64(1), np.int64(6), np.int64(3), np.int64(11), np.int64(3), np.int64(19), np.int64(0), np.int64(16), np.int64(0), np.int64(12), np.int64(3), np.int64(12), np.int64(5), np.int64(10), np.int64(5), np.int64(11), np.int64(18), np.int64(16), np.int64(3), np.int64(7), np.int64(10), np.int64(12), np.int64(6), np.int64(6), np.int64(11), np.int64(3), np.int64(11), np.int64(5), np.int64(0), np.int64(11), np.int64(3), np.int64(0), np.int64(19), np.int64(19), np.int64(5), np.int64(5)]"
Random,14,6783,-1537.3727035203144,0.0,20,0,79311.0,531870.0,0.98466754,-1.418915,123,"[np.int64(0), np.int64(17), np.int64(17), np.int64(13), np.int64(14), np.int64(11), np.int64(3), np.int64(2), np.int64(19), np.int64(11), np.int64(6), np.int64(10), np.int64(0), np.int64(5), np.int64(14), np.int64(14), np.int64(18), np.int64(10), np.int64(1), np.int64(13), np.int64(1), np.int64(3), np.int64(16), np.int64(2), np.int64(12), np.int64(8), np.int64(6), np.int64(14), np.int64(10), np.int64(19), np.int64(1), np.int64(14), np.int64(13), np.int64(19), np.int64(10), np.int64(2), np.int64(16), np.int64(11), np.int64(14), np.int64(16), np.int64(4), np.int64(5), np.int64(19), np.int64(4), np.int64(2), np.int64(0), np.int64(5), np.int64(15), np.int64(1), np.int64(2), np.int64(17), np.int64(11), np.int64(18), np.int64(15), np.int64(11), np.int64(16), np.int64(7), np.int64(13), np.int64(17), np.int64(7), np.int64(15), np.int64(13), np.int64(18), np.int64(6), np.int64(2), np.int64(11), np.int64(2), np.int64(15), np.int64(16), np.int64(15), np.int64(7), np.int64(19), np.int64(16), np.int64(12), np.int64(4), np.int64(4), np.int64(9), np.int64(6), np.int64(18), np.int64(9), np.int64(12), np.int64(17), np.int64(6), np.int64(6), np.int64(5), np.int64(5), np.int64(1), np.int64(10), np.int64(10), np.int64(16), np.int64(0), np.int64(11), np.int64(7), np.int64(3), np.int64(3), np.int64(8), np.int64(16), np.int64(12), np.int64(0), np.int64(8), np.int64(12), np.int64(11), np.int64(8), np.int64(4), np.int64(12), np.int64(18), np.int64(0), np.int64(7), np.int64(3), np.int64(13), np.int64(18), np.int64(13), np.int64(8), np.int64(9), np.int64(3), np.int64(4), np.int64(5), np.int64(3), np.int64(5), np.int64(3), np.int64(5), np.int64(9), np.int64(9)]"
Random,15,6900,-1085.5240243181167,0.0,20,0,81651.0,547548.0,0.98072463,-1.4606389,123,"[np.int64(8), np.int64(12), np.int64(0), np.int64(12), np.int64(19), np.int64(6), np.int64(1), np.int64(5), np.int64(6), np.int64(13), np.int64(17), np.int64(14), np.int64(1), np.int64(9), np.int64(11), np.int64(16), np.int64(7), np.int64(10), np.int64(2), np.int64(5), np.int64(8), np.int64(5), np.int64(8), np.int64(6), np.int64(8), np.int64(17), np.int64(11), np.int64(7), np.int64(7), np.int64(17), np.int64(19), np.int64(14), np.int64(6), np.int64(10), np.int64(19), np.int64(15), np.int64(3), np.int64(5), np.int64(2), np.int64(8), np.int64(10), np.int64(14), np.int64(11), np.int64(18), np.int64(12), np.int64(12), np.int64(13), np.int64(13), np.int64(19), np.int64(19), np.int64(14), np.int64(3), np.int64(13), np.int64(7), np.int64(12), np.int64(18), np.int64(5), np.int64(18), np.int64(4), np.int64(9), np.int64(2), np.int64(10), np.int64(2), np.int64(15), np.int64(0), np.int64(6), np.int64(12), np.int64(18), np.int64(4), np.int64(3), np.int64(13), np.int64(18), np.int64(9), np.int64(3), np.int64(1), np.int64(3), np.int64(1), np.int64(16), np.int64(1), np.int64(4), np.int64(6), np.int64(9), np.int64(13), np.int64(3), np.int64(3), np.int64(13), np.int64(7), np.int64(18), np.int64(17), np.int64(3), np.int64(2), np.int64(14), np.int64(9), np.int64(0), np.int64(4), np.int64(17), np.int64(15), np.int64(5), np.int64(14), np.int64(2), np.int64(5), np.int64(11), np.int64(11), np.int64(2), np.int64(16), np.int64(11), np.int64(11), np.int64(15), np.int64(11), np.int64(0), np.int64(16), np.int64(16), np.int64(10), np.int64(15), np.int64(0), np.int64(10), np.int64(4), np.int64(5), np.int64(4), np.int64(0), np.int64(16), np.int64(16), np.int64(16)]"
Random,16,6891,-1197.0450399346923,0.0,20,0,81471.0,546342.0,0.9826827,-1.4574293,123,"[np.int64(1), np.int64(2), np.int64(4), np.int64(4), np.int64(0), np.int64(7), np.int64(11), np.int64(3), np.int64(12), np.int64(14), np.int64(10), np.int64(9), np.int64(2), np.int64(13), np.int64(15), np.int64(9), np.int64(9), np.int64(11), np.int64(8), np.int64(0), np.int64(4), np.int64(19), np.int64(7), np.int64(10), np.int64(11), np.int64(0), np.int64(19), np.int64(10), np.int64(4), np.int64(14), np.int64(4), np.int64(11), np.int64(4), np.int64(17), np.int64(17), np.int64(12), np.int64(15), np.int64(15), np.int64(6), np.int64(12), np.int64(18), np.int64(14), np.int64(1), np.int64(9), np.int64(5), np.int64(0), np.int64(2), np.int64(6), np.int64(5), np.int64(5), np.int64(0), np.int64(17), np.int64(19), np.int64(14), np.int64(12), np.int64(10), np.int64(18), np.int64(11), np.int64(1), np.int64(18), np.int64(7), np.int64(15), np.int64(11), np.int64(18), np.int64(12), np.int64(6), np.int64(13), np.int64(16), np.int64(18), np.int64(10), np.int64(8), np.int64(18), np.int64(0), np.int64(9), np.int64(15), np.int64(7), np.int64(6), np.int64(19), np.int64(7), np.int64(2), np.int64(1), np.int64(10), np.int64(11), np.int64(14), np.int64(16), np.int64(14), np.int64(2), np.int64(2), np.int64(1), np.int64(17), np.int64(13), np.int64(13), np.int64(2), np.int64(16), np.int64(17), np.int64(8), np.int64(3), np.int64(3), np.int64(6), np.int64(11), np.int64(19), np.int64(12), np.int64(3), np.int64(5), np.int64(16), np.int64(8), np.int64(5), np.int64(5), np.int64(16), np.int64(3), np.int64(3), np.int64(3), np.int64(3), np.int64(16), np.int64(5), np.int64(16), np.int64(16), np.int64(8), np.int64(5), np.int64(6), np.int64(13), np.int64(13), np.int64(13)]"
Random,17,6854,-1026.0734465295327,0.0,20,0,80731.0,541384.0,0.97689915,-1.4442348,123,"[np.int64(3), np.int64(1), np.int64(5), np.int64(13), np.int64(3), np.int64(5), np.int64(18), np.int64(5), np.int64(1), np.int64(17), np.int64(12), np.int64(8), np.int64(18), np.int64(12), np.int64(10), np.int64(0), np.int64(6), np.int64(14), np.int64(0), np.int64(11), np.int64(6), np.int64(14), np.int64(18), np.int64(0), np.int64(16), np.int64(16), np.int64(2), np.int64(11), np.int64(5), np.int64(10), np.int64(2), np.int64(7), np.int64(13), np.int64(13), np.int64(9), np.int64(1), np.int64(13), np.int64(8), np.int64(2), np.int64(7), np.int64(15), np.int64(1), np.int64(5), np.int64(11), np.int64(4), np.int64(1), np.int64(16), np.int64(5), np.int64(15), np.int64(12), np.int64(4), np.int64(15), np.int64(11), np.int64(16), np.int64(6), np.int64(14), np.int64(18), np.int64(12), np.int64(11), np.int64(13), np.int64(11), np.int64(16), np.int64(15), np.int64(15), np.int64(4), np.int64(11), np.int64(16), np.int64(4), np.int64(13), np.int64(2), np.int64(14), np.int64(4), np.int64(17), np.int64(14), np.int64(16), np.int64(3), np.int64(8), np.int64(17), np.int64(10), np.int64(4), np.int64(2), np.int64(19), np.int64(14), np.int64(5), np.int64(11), np.int64(10), np.int64(18), np.int64(13), np.int64(8), np.int64(17), np.int64(12), np.int64(8), np.int64(19), np.int64(9), np.int64(10), np.int64(0), np.int64(16), np.int64(17), np.int64(10), np.int64(5), np.int64(6), np.int64(6), np.int64(9), np.int64(12), np.int64(9), np.int64(0), np.int64(6), np.int64(9), np.int64(2), np.int64(3), np.int64(18), np.int64(19), np.int64(7), np.int64(0), np.int64(3), np.int64(2), np.int64(19), np.int64(7), np.int64(7), np.int64(3), np.int64(3), np.int64(19), np.int64(3)]"
Random,18,6916,-977.8889894546099,0.0,20,0,81971.0,549692.0,0.9878061,-1.4663446,123,"[np.int64(7), np.int64(15), np.int64(16), np.int64(4), np.int64(3), np.int64(17), np.int64(18), np.int64(3), np.int64(6), np.int64(9), np.int64(17), np.int64(18), np.int64(3), np.int64(9), np.int64(0), np.int64(17), np.int64(4), np.int64(14), np.int64(16), np.int64(2), np.int64(11), np.int64(1), np.int64(0), np.int64(16), np.int64(15), np.int64(4), np.int64(14), np.int64(2), np.int64(6), np.int64(10), np.int64(9), np.int64(8), np.int64(13), np.int64(12), np.int64(1), np.int64(2), np.int64(6), np.int64(17), np.int64(2), np.int64(9), np.int64(6), np.int64(8), np.int64(16), np.int64(10), np.int64(6), np.int64(13), np.int64(18), np.int64(3), np.int64(5), np.int64(9), np.int64(6), np.int64(14), np.int64(15), np.int64(3), np.int64(8), np.int64(4), np.int64(0), np.int64(3), np.int64(2), np.int64(10), np.int64(8), np.int64(0), np.int64(5), np.int64(10), np.int64(7), np.int64(3), np.int64(14), np.int64(18), np.int64(1), np.int64(4), np.int64(13), np.int64(8), np.int64(5), np.int64(10), np.int64(2), np.int64(14), np.int64(2), np.int64(7), np.int64(7), np.int64(1), np.int64(10), np.int64(16), np.int64(1), np.int64(11), np.int64(0), np.int64(4), np.int64(3), np.int64(14), np.int64(11), np.int64(16), np.int64(13), np.int64(18), np.int64(11), np.int64(12), np.int64(17), np.int64(15), np.int64(19), np.int64(18), np.int64(15), np.int64(19), np.int64(11), np.int64(0), np.int64(12), np.int64(12), np.int64(11), np.int64(16), np.int64(13), np.int64(19), np.int64(12), np.int64(11), np.int64(16), np.int64(13), np.int64(12), np.int64(13), np.int64(5), np.int64(5), np.int64(7), np.int64(5), np.int64(11), np.int64(19), np.int64(19), np.int64(5), np.int64(5)]"
Random,19,6809,-1455.094989824528,0.0,20,0,79831.0,535354.0,0.98531353,-1.4281871,123,"[np.int64(7), np.int64(6), np.int64(0), np.int64(15), np.int64(11), np.int64(5), np.int64(19), np.int64(1), np.int64(13), np.int64(3), np.int64(0), np.int64(17), np.int64(12), np.int64(1), np.int64(8), np.int64(1), np.int64(8), np.int64(0), np.int64(10), np.int64(2), np.int64(19), np.int64(3), np.int64(17), np.int64(5), np.int64(2), np.int64(10), np.int64(14), np.int64(4), np.int64(19), np.int64(9), np.int64(11), np.int64(14), np.int64(16), np.int64(9), np.int64(5), np.int64(17), np.int64(12), np.int64(2), np.int64(9), np.int64(13), np.int64(5), np.int64(2), np.int64(15), np.int64(6), np.int64(19), np.int64(13), np.int64(8), np.int64(14), np.int64(2), np.int64(1), np.int64(1), np.int64(3), np.int64(18), np.int64(14), np.int64(18), np.int64(10), np.int64(2), np.int64(0), np.int64(4), np.int64(14), np.int64(0), np.int64(14), np.int64(17), np.int64(15), np.int64(3), np.int64(3), np.int64(9), np.int64(6), np.int64(13), np.int64(2), np.int64(9), np.int64(6), np.int64(3), np.int64(5), np.int64(11), np.int64(18), np.int64(5), np.int64(16), np.int64(15), np.int64(15), np.int64(16), np.int64(17), np.int64(19), np.int64(5), np.int64(3), np.int64(18), np.int64(16), np.int64(7), np.int64(18), np.int64(13), np.int64(3), np.int64(18), np.int64(10), np.int64(5), np.int64(6), np.int64(8), np.int64(6), np.int64(4), np.int64(16), np.int64(4), np.int64(4), np.int64(13), np.int64(16), np.int64(12), np.int64(7), np.int64(16), np.int64(7), np.int64(10), np.int64(16), np.int64(8), np.int64(12), np.int64(12), np.int64(7), np.int64(11), np.int64(0), np.int64(12), np.int64(13), np.int64(11), np.int64(4), np.int64(10), np.int64(11), np.int64(11), np.int64(11)]"
Random,20,6797,-886.2903568825348,0.0,20,0,79591.0,533746.0,0.97449857,-1.4239076,123,"[np.int64(6), np.int64(19), np.int64(19), np.int64(3), np.int64(5), np.int64(6), np.int64(17), np.int64(4), np.int64(19), np.int64(2), np.int64(6), np.int64(13), np.int64(6), np.int64(4), np.int64(4), np.int64(1), np.int64(5), np.int64(14), np.int64(9), np.int64(6), np.int64(4), np.int64(0), np.int64(12), np.int64(17), np.int64(12), np.int64(17), np.int64(4), np.int64(12), np.int64(3), np.int64(16), np.int64(2), np.int64(16), np.int64(10), np.int64(19), np.int64(3), np.int64(1), np.int64(19), np.int64(15), np.int64(17), np.int64(7), np.int64(2), np.int64(8), np.int64(5), np.int64(9), np.int64(9), np.int64(12), np.int64(16), np.int64(8), np.int64(16), np.int64(8), np.int64(8), np.int64(0), np.int64(1), np.int64(15), np.int64(0), np.int64(9), np.int64(17), np.int64(7), np.int64(10), np.int64(1), np.int64(7), np.int64(7), np.int64(16), np.int64(14), np.int64(16), np.int64(12), np.int64(4), np.int64(12), np.int64(0), np.int64(7), np.int64(5), np.int64(9), np.int64(16), np.int64(10), np.int64(11), np.int64(8), np.int64(15), np.int64(0), np.int64(18), np.int64(2), np.int64(11), np.int64(2), np.int64(11), np.int64(0), np.int64(6), np.int64(5), np.int64(10), np.int64(14), np.int64(16), np.int64(5), np.int64(5), np.int64(3), np.int64(13), np.int64(3), np.int64(3), np.int64(18), np.int64(10), np.int64(10), np.int64(13), np.int64(15), np.int64(13), np.int64(1), np.int64(15), np.int64(2), np.int64(2), np.int64(5), np.int64(11), np.int64(13), np.int64(3), np.int64(14), np.int64(14), np.int64(3), np.int64(11), np.int64(11), np.int64(13), np.int64(14), np.int64(13), np.int64(11), np.int64(18), np.int64(18), np.int64(11), np.int64(18), np.int64(18)]"
